Fecha de facturacion,SKU,Unidades facturadas,Precio unitario en pesos argentinos,Categoria,Monto facturado
2024-11-12,HJ1112,4,3651.62,Rastrillos,14606.48
2024-11-19,HJ1195,7,6487.17,Pulverizadores,45410.19
2024-11-08,HJ1063,2,6605.54,Tijeras de Podar,13211.08
2024-11-18,HJ1045,35,5461.97,Palas,191168.95
2024-11-03,HJ1138,51,6611.05,Rastrillos,337163.55
2024-11-19,HJ1124,62,1613.41,Rastrillos,100031.42
2024-11-24,HJ1030,32,4973.31,Palas,159145.92
2024-11-10,HJ1186,5,10888.56,Pulverizadores,54442.8
2024-11-18,HJ1090,23,2622.38,Tijeras de Podar,60314.74
2024-11-21,HJ1097,41,4417.7,Tijeras de Podar,181125.7
2024-11-12,HJ1135,20,1844.89,Rastrillos,36897.8
2024-11-14,HJ1048,22,6797.55,Palas,149546.1
2024-11-15,HJ1174,42,9991.04,Pulverizadores,419623.68
2024-11-13,HJ1191,72,2071.37,Pulverizadores,149138.64
2024-11-19,HJ1127,4,5021.08,Rastrillos,20084.32
2024-11-16,HJ1160,2,3473.11,Pulverizadores,6946.22
2024-11-14,HJ1066,24,8166.1,Tijeras de Podar,195986.4
2024-11-11,HJ1083,53,6475.29,Tijeras de Podar,343190.37
2024-11-12,HJ1130,28,2204.44,Rastrillos,61724.32
2024-11-22,HJ1044,39,7010.96,Palas,273427.44
2024-11-05,HJ1103,17,7570.99,Rastrillos,128706.83
2024-11-06,HJ1039,72,2330.93,Palas,167826.96
2024-11-19,HJ1155,77,4985.35,Pulverizadores,383871.95
2024-11-22,HJ1048,74,6797.55,Palas,503018.7
2024-11-13,HJ1030,17,4973.31,Palas,84546.27
2024-11-23,HJ1089,27,5164.1,Tijeras de Podar,139430.7
2024-11-14,HJ1048,2,6797.55,Palas,13595.1
2024-11-26,HJ1084,26,5590.19,Tijeras de Podar,145344.94
2024-11-08,HJ1172,1,2109.55,Pulverizadores,2109.55
2024-11-24,HJ1192,27,5848.7,Pulverizadores,157914.9
2024-11-23,HJ1052,12,4435.54,Tijeras de Podar,53226.48
2024-11-26,HJ1016,22,7410.7,Palas,163035.4
2024-11-09,HJ1006,38,7840.81,Palas,297950.78
2024-11-13,HJ1164,46,8106.07,Pulverizadores,372879.22
2024-11-25,HJ1176,10,3219.39,Pulverizadores,32193.9
2024-11-11,HJ1167,38,6339.08,Pulverizadores,240885.04
2024-11-17,HJ1133,49,10706.43,Rastrillos,524615.07
2024-11-17,HJ1039,21,2330.93,Palas,48949.53
2024-11-24,HJ1156,9,1961.6,Pulverizadores,17654.4
2024-11-07,HJ1153,11,7175.29,Pulverizadores,78928.19
2024-11-04,HJ1145,3,1427.34,Rastrillos,4282.02
2024-11-09,HJ1196,38,8564.84,Pulverizadores,325463.92
2024-11-10,HJ1063,34,6605.54,Tijeras de Podar,224588.36
2024-11-28,HJ1197,59,4326.79,Pulverizadores,255280.61
2024-11-09,HJ1069,54,5145.87,Tijeras de Podar,277876.98
2024-11-20,HJ1172,1,2109.55,Pulverizadores,2109.55
2024-11-10,HJ1061,27,10688.34,Tijeras de Podar,288585.18
2024-11-07,HJ1131,34,7916.59,Rastrillos,269164.06
2024-11-17,HJ1112,3,3651.62,Rastrillos,10954.86
2024-11-16,HJ1167,30,6339.08,Pulverizadores,190172.4
2024-11-09,HJ1063,7,6605.54,Tijeras de Podar,46238.78
2024-11-11,HJ1186,12,10888.56,Pulverizadores,130662.72
2024-11-17,HJ1010,1,3407.02,Palas,3407.02
2024-11-21,HJ1170,10,9463.51,Pulverizadores,94635.1
2024-11-17,HJ1041,24,3217.55,Palas,77221.2
2024-11-06,HJ1081,2,9364.69,Tijeras de Podar,18729.38
2024-11-14,HJ1104,11,5476.93,Rastrillos,60246.23
2024-11-22,HJ1083,23,6475.29,Tijeras de Podar,148931.67
2024-11-11,HJ1154,2,8804.4,Pulverizadores,17608.8
2024-11-09,HJ1020,28,6086.55,Palas,170423.4
2024-11-17,HJ1069,50,5145.87,Tijeras de Podar,257293.5
2024-11-08,HJ1013,16,9652.53,Palas,154440.48
2024-11-23,HJ1023,7,10555.43,Palas,73888.01
2024-11-13,HJ1098,33,1268.96,Tijeras de Podar,41875.68
2024-11-15,HJ1030,1,4973.31,Palas,4973.31
2024-11-18,HJ1100,40,6303.43,Rastrillos,252137.2
2024-11-10,HJ1046,6,10249.4,Palas,61496.4
2024-11-11,HJ1029,46,2556.25,Palas,117587.5
2024-11-19,HJ1195,46,6487.17,Pulverizadores,298409.82
2024-11-15,HJ1020,18,6086.55,Palas,109557.9
2024-11-27,HJ1071,17,5189.07,Tijeras de Podar,88214.19
2024-11-11,HJ1134,35,5399.84,Rastrillos,188994.4
2024-11-20,HJ1132,46,1964.22,Rastrillos,90354.12
2024-11-10,HJ1191,43,2071.37,Pulverizadores,89068.91
2024-11-12,HJ1045,27,5461.97,Palas,147473.19
2024-11-17,HJ1109,69,8462.18,Rastrillos,583890.42
2024-11-04,HJ1052,7,4435.54,Tijeras de Podar,31048.78
2024-11-22,HJ1070,57,4972.94,Tijeras de Podar,283457.58
2024-11-18,HJ1143,48,8665.0,Rastrillos,415920.0
2024-11-17,HJ1085,15,9428.16,Tijeras de Podar,141422.4
2024-11-06,HJ1190,13,4256.05,Pulverizadores,55328.65
2024-11-10,HJ1103,5,7570.99,Rastrillos,37854.95
2024-11-08,HJ1174,46,9991.04,Pulverizadores,459587.84
2024-11-13,HJ1063,48,6605.54,Tijeras de Podar,317065.92
2024-11-10,HJ1130,36,2204.44,Rastrillos,79359.84
2024-11-17,HJ1097,18,4417.7,Tijeras de Podar,79518.6
2024-11-18,HJ1076,5,6844.75,Tijeras de Podar,34223.75
2024-11-17,HJ1023,10,10555.43,Palas,105554.3
2024-11-20,HJ1020,32,6086.55,Palas,194769.6
2024-11-18,HJ1093,5,4580.16,Tijeras de Podar,22900.8
2024-11-03,HJ1074,30,6686.84,Tijeras de Podar,200605.2
2024-11-06,HJ1014,53,4522.07,Palas,239669.71
2024-11-12,HJ1098,45,1268.96,Tijeras de Podar,57103.2
2024-11-08,HJ1160,55,3473.11,Pulverizadores,191021.05
2024-11-03,HJ1065,4,6688.34,Tijeras de Podar,26753.36
2024-11-19,HJ1005,1,10480.54,Palas,10480.54
2024-11-08,HJ1069,14,5145.87,Tijeras de Podar,72042.18
2024-11-23,HJ1011,38,3220.32,Palas,122372.16
2024-11-17,HJ1098,45,1268.96,Tijeras de Podar,57103.2
2024-11-25,HJ1167,5,6339.08,Pulverizadores,31695.4
2024-11-13,HJ1170,12,9463.51,Pulverizadores,113562.12
2024-11-09,HJ1177,1,9324.43,Pulverizadores,9324.43
2024-11-19,HJ1131,28,7916.59,Rastrillos,221664.52
2024-11-17,HJ1196,64,8564.84,Pulverizadores,548149.76
2024-11-20,HJ1133,20,10706.43,Rastrillos,214128.6
2024-11-23,HJ1076,5,6844.75,Tijeras de Podar,34223.75
2024-11-20,HJ1058,9,2381.44,Tijeras de Podar,21432.96
2024-11-24,HJ1130,23,2204.44,Rastrillos,50702.12
2024-11-23,HJ1196,14,8564.84,Pulverizadores,119907.76
2024-11-06,HJ1196,12,8564.84,Pulverizadores,102778.08
2024-11-26,HJ1044,36,7010.96,Palas,252394.56
2024-11-08,HJ1107,31,9920.31,Rastrillos,307529.61
2024-11-20,HJ1124,4,1613.41,Rastrillos,6453.64
2024-11-10,HJ1084,86,5590.19,Tijeras de Podar,480756.34
2024-11-07,HJ1081,35,9364.69,Tijeras de Podar,327764.15
2024-11-06,HJ1034,2,2500.08,Palas,5000.16
2024-11-11,HJ1063,14,6605.54,Tijeras de Podar,92477.56
2024-11-08,HJ1090,1,2622.38,Tijeras de Podar,2622.38
2024-11-08,HJ1058,16,2381.44,Tijeras de Podar,38103.04
2024-11-03,HJ1020,28,6086.55,Palas,170423.4
2024-11-22,HJ1145,61,1427.34,Rastrillos,87067.74
2024-11-25,HJ1081,26,9364.69,Tijeras de Podar,243481.94
2024-11-05,HJ1010,35,3407.02,Palas,119245.7
2024-11-10,HJ1155,12,4985.35,Pulverizadores,59824.2
2024-11-21,HJ1121,11,3850.73,Rastrillos,42358.03
2024-11-11,HJ1135,59,1844.89,Rastrillos,108848.51
2024-11-16,HJ1167,4,6339.08,Pulverizadores,25356.32
2024-11-02,HJ1143,33,8665.0,Rastrillos,285945.0
2024-11-13,HJ1181,52,4205.86,Pulverizadores,218704.72
2024-11-02,HJ1169,23,6793.69,Pulverizadores,156254.87
2024-11-14,HJ1048,22,6797.55,Palas,149546.1
2024-11-07,HJ1052,22,4435.54,Tijeras de Podar,97581.88
2024-11-20,HJ1109,41,8462.18,Rastrillos,346949.38
2024-11-20,HJ1054,8,6297.48,Tijeras de Podar,50379.84
2024-11-14,HJ1135,23,1844.89,Rastrillos,42432.47
2024-11-20,HJ1167,32,6339.08,Pulverizadores,202850.56
2024-11-09,HJ1104,39,5476.93,Rastrillos,213600.27
2024-11-15,HJ1061,17,10688.34,Tijeras de Podar,181701.78
2024-11-04,HJ1016,40,7410.7,Palas,296428.0
2024-11-14,HJ1048,16,6797.55,Palas,108760.8
2024-11-12,HJ1149,19,9651.63,Rastrillos,183380.97
2024-11-15,HJ1116,2,5349.92,Rastrillos,10699.84
2024-11-13,HJ1174,9,9991.04,Pulverizadores,89919.36
2024-11-05,HJ1071,20,5189.07,Tijeras de Podar,103781.4
2024-11-21,HJ1192,4,5848.7,Pulverizadores,23394.8
2024-11-14,HJ1145,87,1427.34,Rastrillos,124178.58
2024-11-06,HJ1074,35,6686.84,Tijeras de Podar,234039.4
2024-11-21,HJ1013,40,9652.53,Palas,386101.2
2024-11-04,HJ1127,21,5021.08,Rastrillos,105442.68
2024-11-13,HJ1165,43,9673.49,Pulverizadores,415960.07
2024-11-12,HJ1169,29,6793.69,Pulverizadores,197017.01
2024-11-13,HJ1084,67,5590.19,Tijeras de Podar,374542.73
2024-11-17,HJ1045,16,5461.97,Palas,87391.52
2024-11-12,HJ1023,16,10555.43,Palas,168886.88
2024-11-24,HJ1141,1,9714.06,Rastrillos,9714.06
2024-11-10,HJ1046,17,10249.4,Palas,174239.8
2024-11-15,HJ1108,3,4822.01,Rastrillos,14466.03
2024-11-05,HJ1098,18,1268.96,Tijeras de Podar,22841.28
2024-11-18,HJ1085,24,9428.16,Tijeras de Podar,226275.84
2024-11-21,HJ1014,3,4522.07,Palas,13566.21
2024-11-20,HJ1112,64,3651.62,Rastrillos,233703.68
2024-11-18,HJ1048,87,6797.55,Palas,591386.85
2024-11-15,HJ1023,29,10555.43,Palas,306107.47
2024-11-06,HJ1074,37,6686.84,Tijeras de Podar,247413.08
2024-11-26,HJ1054,54,6297.48,Tijeras de Podar,340063.92
2024-11-20,HJ1074,30,6686.84,Tijeras de Podar,200605.2
2024-11-09,HJ1069,35,5145.87,Tijeras de Podar,180105.45
2024-11-21,HJ1075,1,6850.06,Tijeras de Podar,6850.06
2024-11-17,HJ1133,13,10706.43,Rastrillos,139183.59
2024-11-07,HJ1189,71,6510.18,Pulverizadores,462222.78
2024-11-19,HJ1044,58,7010.96,Palas,406635.68
2024-11-12,HJ1167,65,6339.08,Pulverizadores,412040.2
2024-11-08,HJ1030,21,4973.31,Palas,104439.51
2024-11-09,HJ1034,3,2500.08,Palas,7500.24
2024-11-05,HJ1074,27,6686.84,Tijeras de Podar,180544.68
2024-11-22,HJ1149,4,9651.63,Rastrillos,38606.52
2024-11-14,HJ1195,24,6487.17,Pulverizadores,155692.08
2024-11-12,HJ1084,12,5590.19,Tijeras de Podar,67082.28
2024-11-17,HJ1177,6,9324.43,Pulverizadores,55946.58
2024-11-15,HJ1121,4,3850.73,Rastrillos,15402.92
2024-11-04,HJ1097,20,4417.7,Tijeras de Podar,88354.0
2024-11-06,HJ1020,55,6086.55,Palas,334760.25
2024-11-09,HJ1144,2,2084.73,Rastrillos,4169.46
2024-11-23,HJ1073,8,5817.36,Tijeras de Podar,46538.88
2024-11-08,HJ1014,12,4522.07,Palas,54264.84
2024-11-15,HJ1084,46,5590.19,Tijeras de Podar,257148.74
2024-11-14,HJ1103,18,7570.99,Rastrillos,136277.82
2024-11-09,HJ1065,32,6688.34,Tijeras de Podar,214026.88
2024-11-20,HJ1130,3,2204.44,Rastrillos,6613.32
2024-11-21,HJ1138,10,6611.05,Rastrillos,66110.5
2024-11-20,HJ1116,51,5349.92,Rastrillos,272845.92
2024-11-22,HJ1084,16,5590.19,Tijeras de Podar,89443.04
2024-11-08,HJ1116,60,5349.92,Rastrillos,320995.2
2024-11-09,HJ1144,10,2084.73,Rastrillos,20847.3
2024-11-17,HJ1066,51,8166.1,Tijeras de Podar,416471.1
2024-11-06,HJ1005,8,10480.54,Palas,83844.32
2024-11-15,HJ1069,11,5145.87,Tijeras de Podar,56604.57
2024-11-12,HJ1169,1,6793.69,Pulverizadores,6793.69
2024-11-09,HJ1167,3,6339.08,Pulverizadores,19017.24
2024-11-27,HJ1169,26,6793.69,Pulverizadores,176635.94
2024-11-13,HJ1041,23,3217.55,Palas,74003.65
2024-11-23,HJ1183,80,1183.98,Pulverizadores,94718.4
2024-11-15,HJ1165,9,9673.49,Pulverizadores,87061.41
2024-11-17,HJ1112,16,3651.62,Rastrillos,58425.92
2024-11-17,HJ1177,39,9324.43,Pulverizadores,363652.77
2024-11-16,HJ1098,1,1268.96,Tijeras de Podar,1268.96
2024-11-18,HJ1054,24,6297.48,Tijeras de Podar,151139.52
2024-11-08,HJ1046,38,10249.4,Palas,389477.2
2024-11-19,HJ1016,25,7410.7,Palas,185267.5
2024-11-06,HJ1107,25,9920.31,Rastrillos,248007.75
2024-11-07,HJ1058,5,2381.44,Tijeras de Podar,11907.2
2024-11-20,HJ1071,42,5189.07,Tijeras de Podar,217940.94
2024-11-22,HJ1083,33,6475.29,Tijeras de Podar,213684.57
2024-11-23,HJ1090,77,2622.38,Tijeras de Podar,201923.26
2024-11-22,HJ1005,20,10480.54,Palas,209610.8
2024-11-11,HJ1145,4,1427.34,Rastrillos,5709.36
2024-11-15,HJ1109,35,8462.18,Rastrillos,296176.3
2024-11-14,HJ1081,64,9364.69,Tijeras de Podar,599340.16
2024-11-22,HJ1099,30,10597.03,Tijeras de Podar,317910.9
2024-11-15,HJ1005,6,10480.54,Palas,62883.24
2024-11-22,HJ1154,16,8804.4,Pulverizadores,140870.4
2024-11-17,HJ1177,46,9324.43,Pulverizadores,428923.78
2024-11-22,HJ1097,9,4417.7,Tijeras de Podar,39759.3
2024-11-10,HJ1039,1,2330.93,Palas,2330.93
2024-11-15,HJ1048,24,6797.55,Palas,163141.2
2024-11-09,HJ1029,38,2556.25,Palas,97137.5
2024-11-17,HJ1087,1,9992.73,Tijeras de Podar,9992.73
2024-11-11,HJ1072,23,2765.87,Tijeras de Podar,63615.01
2024-11-10,HJ1093,3,4580.16,Tijeras de Podar,13740.48
2024-11-09,HJ1164,80,8106.07,Pulverizadores,648485.6
2024-11-21,HJ1176,74,3219.39,Pulverizadores,238234.86
2024-11-24,HJ1189,8,6510.18,Pulverizadores,52081.44
2024-11-21,HJ1138,17,6611.05,Rastrillos,112387.85
2024-11-24,HJ1176,48,3219.39,Pulverizadores,154530.72
2024-11-12,HJ1099,51,10597.03,Tijeras de Podar,540448.53
2024-11-22,HJ1075,20,6850.06,Tijeras de Podar,137001.2
2024-11-28,HJ1144,25,2084.73,Rastrillos,52118.25
2024-11-08,HJ1010,83,3407.02,Palas,282782.66
2024-11-12,HJ1083,1,6475.29,Tijeras de Podar,6475.29
2024-11-17,HJ1065,23,6688.34,Tijeras de Podar,153831.82
2024-11-13,HJ1076,3,6844.75,Tijeras de Podar,20534.25
2024-11-12,HJ1108,23,4822.01,Rastrillos,110906.23
2024-11-15,HJ1005,2,10480.54,Palas,20961.08
2024-11-19,HJ1013,1,9652.53,Palas,9652.53
2024-11-08,HJ1109,7,8462.18,Rastrillos,59235.26
2024-11-24,HJ1117,13,3138.81,Rastrillos,40804.53
2024-11-07,HJ1167,29,6339.08,Pulverizadores,183833.32
2024-11-08,HJ1117,49,3138.81,Rastrillos,153801.69
2024-11-09,HJ1109,10,8462.18,Rastrillos,84621.8
2024-11-11,HJ1108,11,4822.01,Rastrillos,53042.11
2024-11-07,HJ1134,54,5399.84,Rastrillos,291591.36
2024-11-17,HJ1076,1,6844.75,Tijeras de Podar,6844.75
2024-11-24,HJ1100,4,6303.43,Rastrillos,25213.72
2024-11-09,HJ1103,1,7570.99,Rastrillos,7570.99
2024-11-18,HJ1052,39,4435.54,Tijeras de Podar,172986.06
2024-11-23,HJ1165,13,9673.49,Pulverizadores,125755.37
2024-11-04,HJ1034,15,2500.08,Palas,37501.2
2024-11-22,HJ1196,78,8564.84,Pulverizadores,668057.52
2024-11-19,HJ1065,11,6688.34,Tijeras de Podar,73571.74
2024-11-13,HJ1131,47,7916.59,Rastrillos,372079.73
2024-11-04,HJ1010,63,3407.02,Palas,214642.26
2024-11-13,HJ1090,21,2622.38,Tijeras de Podar,55069.98
2024-11-08,HJ1149,55,9651.63,Rastrillos,530839.65
2024-11-15,HJ1006,10,7840.81,Palas,78408.1
2024-11-23,HJ1186,8,10888.56,Pulverizadores,87108.48
2024-11-07,HJ1087,27,9992.73,Tijeras de Podar,269803.71
2024-11-11,HJ1183,60,1183.98,Pulverizadores,71038.8
2024-11-18,HJ1100,1,6303.43,Rastrillos,6303.43
2024-11-27,HJ1149,77,9651.63,Rastrillos,743175.51
2024-11-18,HJ1093,18,4580.16,Tijeras de Podar,82442.88
2024-11-14,HJ1145,17,1427.34,Rastrillos,24264.78
2024-11-24,HJ1174,27,9991.04,Pulverizadores,269758.08
2024-11-11,HJ1138,30,6611.05,Rastrillos,198331.5
2024-11-21,HJ1063,8,6605.54,Tijeras de Podar,52844.32
2024-11-17,HJ1165,1,9673.49,Pulverizadores,9673.49
2024-11-20,HJ1153,23,7175.29,Pulverizadores,165031.67
2024-11-15,HJ1191,70,2071.37,Pulverizadores,144995.9
2024-11-19,HJ1195,12,6487.17,Pulverizadores,77846.04
2024-11-22,HJ1196,14,8564.84,Pulverizadores,119907.76
2024-11-20,HJ1165,4,9673.49,Pulverizadores,38693.96
2024-11-27,HJ1167,64,6339.08,Pulverizadores,405701.12
2024-11-18,HJ1156,1,1961.6,Pulverizadores,1961.6
2024-11-18,HJ1181,50,4205.86,Pulverizadores,210293.0
2024-11-10,HJ1014,55,4522.07,Palas,248713.85
2024-11-25,HJ1013,4,9652.53,Palas,38610.12
2024-11-14,HJ1072,8,2765.87,Tijeras de Podar,22126.96
2024-11-03,HJ1083,28,6475.29,Tijeras de Podar,181308.12
2024-11-15,HJ1097,47,4417.7,Tijeras de Podar,207631.9
2024-11-10,HJ1093,24,4580.16,Tijeras de Podar,109923.84
2024-11-18,HJ1013,1,9652.53,Palas,9652.53
2024-11-17,HJ1046,10,10249.4,Palas,102494.0
2024-11-23,HJ1181,15,4205.86,Pulverizadores,63087.9
2024-11-06,HJ1093,49,4580.16,Tijeras de Podar,224427.84
2024-11-08,HJ1061,25,10688.34,Tijeras de Podar,267208.5
2024-11-14,HJ1145,36,1427.34,Rastrillos,51384.24
2024-11-12,HJ1197,14,4326.79,Pulverizadores,60575.06
2024-11-05,HJ1054,18,6297.48,Tijeras de Podar,113354.64
2024-11-11,HJ1197,29,4326.79,Pulverizadores,125476.91
2024-11-19,HJ1109,15,8462.18,Rastrillos,126932.7
2024-11-08,HJ1143,21,8665.0,Rastrillos,181965.0
2024-11-17,HJ1025,1,4007.94,Palas,4007.94
2024-11-12,HJ1065,57,6688.34,Tijeras de Podar,381235.38
2024-11-18,HJ1154,47,8804.4,Pulverizadores,413806.8
2024-11-10,HJ1143,7,8665.0,Rastrillos,60655.0
2024-11-13,HJ1103,62,7570.99,Rastrillos,469401.38
2024-11-24,HJ1016,14,7410.7,Palas,103749.8
2024-11-16,HJ1135,6,1844.89,Rastrillos,11069.34
2024-11-07,HJ1054,8,6297.48,Tijeras de Podar,50379.84
2024-11-18,HJ1082,7,8510.19,Tijeras de Podar,59571.33
2024-11-16,HJ1006,3,7840.81,Palas,23522.43
2024-11-07,HJ1097,26,4417.7,Tijeras de Podar,114860.2
2024-11-26,HJ1035,24,8314.49,Palas,199547.76
2024-11-18,HJ1174,21,9991.04,Pulverizadores,209811.84
2024-11-24,HJ1074,14,6686.84,Tijeras de Podar,93615.76
2024-11-22,HJ1177,15,9324.43,Pulverizadores,139866.45
2024-11-10,HJ1189,6,6510.18,Pulverizadores,39061.08
2024-11-17,HJ1054,1,6297.48,Tijeras de Podar,6297.48
2024-11-16,HJ1076,7,6844.75,Tijeras de Podar,47913.25
2024-11-07,HJ1013,8,9652.53,Palas,77220.24
2024-11-24,HJ1099,59,10597.03,Tijeras de Podar,625224.77
2024-11-23,HJ1154,28,8804.4,Pulverizadores,246523.2
2024-11-13,HJ1141,14,9714.06,Rastrillos,135996.84
2024-11-21,HJ1089,5,5164.1,Tijeras de Podar,25820.5
2024-11-14,HJ1066,37,8166.1,Tijeras de Podar,302145.7
2024-11-16,HJ1058,32,2381.44,Tijeras de Podar,76206.08
2024-11-25,HJ1130,1,2204.44,Rastrillos,2204.44
2024-11-16,HJ1109,7,8462.18,Rastrillos,59235.26
2024-11-24,HJ1046,97,10249.4,Palas,994191.8
2024-11-17,HJ1071,1,5189.07,Tijeras de Podar,5189.07
2024-11-07,HJ1071,26,5189.07,Tijeras de Podar,134915.82
2024-11-18,HJ1089,44,5164.1,Tijeras de Podar,227220.4
2024-11-13,HJ1174,19,9991.04,Pulverizadores,189829.76
2024-11-12,HJ1020,1,6086.55,Palas,6086.55
2024-11-19,HJ1099,55,10597.03,Tijeras de Podar,582836.65
2024-11-17,HJ1183,28,1183.98,Pulverizadores,33151.44
2024-11-06,HJ1010,22,3407.02,Palas,74954.44
2024-11-17,HJ1083,52,6475.29,Tijeras de Podar,336715.08
2024-11-15,HJ1066,66,8166.1,Tijeras de Podar,538962.6
2024-11-24,HJ1108,47,4822.01,Rastrillos,226634.47
2024-11-10,HJ1117,8,3138.81,Rastrillos,25110.48
2024-11-18,HJ1124,14,1613.41,Rastrillos,22587.74
2024-11-11,HJ1176,43,3219.39,Pulverizadores,138433.77
2024-11-21,HJ1172,41,2109.55,Pulverizadores,86491.55
2024-11-17,HJ1104,16,5476.93,Rastrillos,87630.88
2024-11-07,HJ1181,43,4205.86,Pulverizadores,180851.98
2024-11-27,HJ1089,40,5164.1,Tijeras de Podar,206564.0
2024-11-17,HJ1196,10,8564.84,Pulverizadores,85648.4
2024-11-20,HJ1005,9,10480.54,Palas,94324.86
2024-11-14,HJ1076,57,6844.75,Tijeras de Podar,390150.75
2024-11-16,HJ1046,29,10249.4,Palas,297232.6
2024-11-14,HJ1186,46,10888.56,Pulverizadores,500873.76
2024-11-09,HJ1170,1,9463.51,Pulverizadores,9463.51
2024-11-15,HJ1121,7,3850.73,Rastrillos,26955.11
2024-11-26,HJ1195,3,6487.17,Pulverizadores,19461.51
2024-11-06,HJ1143,19,8665.0,Rastrillos,164635.0
2024-11-03,HJ1192,22,5848.7,Pulverizadores,128671.4
2024-11-13,HJ1083,5,6475.29,Tijeras de Podar,32376.45
2024-11-15,HJ1154,6,8804.4,Pulverizadores,52826.4
2024-11-25,HJ1034,55,2500.08,Palas,137504.4
2024-11-13,HJ1172,1,2109.55,Pulverizadores,2109.55
2024-11-08,HJ1063,6,6605.54,Tijeras de Podar,39633.24
2024-11-08,HJ1156,17,1961.6,Pulverizadores,33347.2
2024-11-05,HJ1143,29,8665.0,Rastrillos,251285.0
2024-11-05,HJ1122,29,2993.4,Rastrillos,86808.6
2024-11-07,HJ1063,17,6605.54,Tijeras de Podar,112294.18
2024-11-11,HJ1085,24,9428.16,Tijeras de Podar,226275.84
2024-11-17,HJ1045,57,5461.97,Palas,311332.29
2024-11-09,HJ1138,14,6611.05,Rastrillos,92554.7
2024-11-19,HJ1063,69,6605.54,Tijeras de Podar,455782.26
2024-11-18,HJ1041,26,3217.55,Palas,83656.3
2024-11-04,HJ1190,68,4256.05,Pulverizadores,289411.4
2024-11-19,HJ1170,27,9463.51,Pulverizadores,255514.77
2024-11-21,HJ1108,40,4822.01,Rastrillos,192880.4
2024-11-13,HJ1046,52,10249.4,Palas,532968.8
2024-11-16,HJ1177,39,9324.43,Pulverizadores,363652.77
2024-11-20,HJ1134,10,5399.84,Rastrillos,53998.4
2024-11-20,HJ1149,30,9651.63,Rastrillos,289548.9
2024-11-24,HJ1145,60,1427.34,Rastrillos,85640.4
2024-11-09,HJ1089,2,5164.1,Tijeras de Podar,10328.2
2024-11-10,HJ1154,3,8804.4,Pulverizadores,26413.2
2024-11-12,HJ1113,3,3701.81,Rastrillos,11105.43
2024-11-17,HJ1191,48,2071.37,Pulverizadores,99425.76
2024-11-19,HJ1144,1,2084.73,Rastrillos,2084.73
2024-11-04,HJ1127,4,5021.08,Rastrillos,20084.32
2024-11-18,HJ1014,55,4522.07,Palas,248713.85
2024-11-13,HJ1013,28,9652.53,Palas,270270.84
2024-11-15,HJ1030,7,4973.31,Palas,34813.17
2024-11-15,HJ1107,56,9920.31,Rastrillos,555537.36
2024-11-07,HJ1160,6,3473.11,Pulverizadores,20838.66
2024-11-09,HJ1093,64,4580.16,Tijeras de Podar,293130.24
2024-11-22,HJ1133,9,10706.43,Rastrillos,96357.87
2024-11-19,HJ1141,15,9714.06,Rastrillos,145710.9
2024-11-10,HJ1131,14,7916.59,Rastrillos,110832.26
2024-11-14,HJ1143,43,8665.0,Rastrillos,372595.0
2024-11-07,HJ1189,24,6510.18,Pulverizadores,156244.32
2024-11-12,HJ1192,1,5848.7,Pulverizadores,5848.7
2024-11-12,HJ1121,37,3850.73,Rastrillos,142477.01
2024-11-08,HJ1090,91,2622.38,Tijeras de Podar,238636.58
2024-11-17,HJ1151,3,10837.65,Pulverizadores,32512.95
2024-11-15,HJ1020,12,6086.55,Palas,73038.6
2024-11-15,HJ1108,18,4822.01,Rastrillos,86796.18
2024-11-09,HJ1104,1,5476.93,Rastrillos,5476.93
2024-11-19,HJ1144,60,2084.73,Rastrillos,125083.8
2024-11-09,HJ1112,16,3651.62,Rastrillos,58425.92
2024-11-14,HJ1013,80,9652.53,Palas,772202.4
2024-11-07,HJ1192,38,5848.7,Pulverizadores,222250.6
2024-11-20,HJ1075,4,6850.06,Tijeras de Podar,27400.24
2024-11-10,HJ1082,15,8510.19,Tijeras de Podar,127652.85
2024-11-14,HJ1098,9,1268.96,Tijeras de Podar,11420.64
2024-11-05,HJ1084,81,5590.19,Tijeras de Podar,452805.39
2024-11-06,HJ1116,39,5349.92,Rastrillos,208646.88
2024-11-14,HJ1155,17,4985.35,Pulverizadores,84750.95
2024-11-21,HJ1085,45,9428.16,Tijeras de Podar,424267.2
2024-11-23,HJ1191,14,2071.37,Pulverizadores,28999.18
2024-11-04,HJ1058,33,2381.44,Tijeras de Podar,78587.52
2024-11-14,HJ1104,14,5476.93,Rastrillos,76677.02
2024-11-16,HJ1112,1,3651.62,Rastrillos,3651.62
2024-11-09,HJ1177,59,9324.43,Pulverizadores,550141.37
2024-11-22,HJ1085,6,9428.16,Tijeras de Podar,56568.96
2024-11-21,HJ1156,47,1961.6,Pulverizadores,92195.2
2024-11-18,HJ1127,22,5021.08,Rastrillos,110463.76
2024-11-07,HJ1069,20,5145.87,Tijeras de Podar,102917.4
2024-11-06,HJ1112,36,3651.62,Rastrillos,131458.32
2024-11-14,HJ1108,2,4822.01,Rastrillos,9644.02
2024-11-09,HJ1145,48,1427.34,Rastrillos,68512.32
2024-11-07,HJ1087,3,9992.73,Tijeras de Podar,29978.19
2024-11-19,HJ1093,30,4580.16,Tijeras de Podar,137404.8
2024-11-18,HJ1011,1,3220.32,Palas,3220.32
